RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
764 - Cluster,Kakrola More,Kakrola Xing,77.029,28.619,77.031,28.619,
764 - Cluster,Kakrola Xing,Suraj Vihar,77.031,28.619,77.033,28.613,
764 - Cluster,Suraj Vihar,Netaji Subhash Institute Of Technology,77.033,28.613,77.035,28.607,
764 - Cluster,Netaji Subhash Institute Of Technology,Dwarka Sec 13,77.035,28.607,77.036,28.605,
764 - Cluster,Dwarka Sec 13,MRV School Sec 13 Dwarka,77.036,28.605,77.039,28.604,
764 - Cluster,MRV School Sec 13 Dwarka,Dwarka Sec 13-3 Xing,77.039,28.604,77.041,28.602,
764 - Cluster,Dwarka Sec 13-3 Xing,Dwarka Sec 3/4,77.041,28.602,77.042,28.602,
764 - Cluster,Dwarka Sec 3/4,DPS Matiala,77.042,28.602,77.0466095,28.6048105,
764 - Cluster,DPS Matiala,Matiyala Xing,77.0466095,28.6048105,77.052,28.605,
764 - Cluster,Matiyala Xing,Raja Puri,77.052,28.605,77.054,28.604,
764 - Cluster,Raja Puri,Madhu Vihar,77.054,28.604,77.061,28.6,
764 - Cluster,Madhu Vihar,Dwarka Sector 2-6 X-ing,77.061,28.6,77.0643999863,28.5976205167,
764 - Cluster,Dwarka Sector 2-6 X-ing,J M International School,77.0643999863,28.5976205167,77.069,28.595,
764 - Cluster,J M International School,Dwarka Crossing/ Dwarka Sec 1,77.069,28.595,77.073,28.594,
764 - Cluster,Dwarka Crossing/ Dwarka Sec 1,Health Centre,77.073,28.594,77.081,28.592,
764 - Cluster,Health Centre,Palam Village / Mangla Puri,77.081,28.592,77.086,28.589,
764 - Cluster,Palam Village / Mangla Puri,Dwarka Sec 1 Road No. 201,77.086,28.589,77.08,28.592,
764 - Cluster,Dwarka Sec 1 Road No. 201,Palam Colony,77.08,28.592,77.123,28.564,
764 - Cluster,Palam Colony,Prahladpur,77.123,28.564,77.294,28.5,
764 - Cluster,Prahladpur,Indian Oil Station,77.294,28.5,77.108,28.577,
764 - Cluster,Indian Oil Station,IOL,77.108,28.577,77.116,28.575,
764 - Cluster,IOL,Radisson Hotel,77.116,28.575,77.119,28.543,
764 - Cluster,Radisson Hotel,NHW 8,77.119,28.543,77.132,28.569,
764 - Cluster,NHW 8,APS Colony,77.132,28.569,77.141397,28.5749009079,
764 - Cluster,APS Colony,Arjun Path,77.141397,28.5749009079,77.147,28.575,
764 - Cluster,Arjun Path,Subroto Park (Arjun Path),77.147,28.575,77.151,28.574,
764 - Cluster,Subroto Park (Arjun Path),Vasant Village,77.151,28.574,77.16,28.574,
764 - Cluster,Vasant Village,S.M. Temple,77.16,28.574,77.162,28.571,
764 - Cluster,S.M. Temple,R K Puram Sec-5,77.162,28.571,77.167,28.563,
764 - Cluster,R K Puram Sec-5,R K Puram Sec-5,77.167,28.563,77.169,28.561,
764 - Cluster,R K Puram Sec-5,Vasant Vihar Depot,77.169,28.561,77.17,28.559,
764 - Cluster,Vasant Vihar Depot,Munirka Family Planning,77.17,28.559,77.173,28.557,
764 - Cluster,Munirka Family Planning,Munirka DDA Flat,77.173,28.557,77.178,28.554,
764 - Cluster,Munirka DDA Flat,ISTM,77.178,28.554,77.181,28.552,
764 - Cluster,ISTM,I.I.T. Hostel,77.181,28.552,77.184,28.551,
764 - Cluster,I.I.T. Hostel,Jia Sarai,77.184,28.551,77.189,28.548,
764 - Cluster,Jia Sarai,I.I.T. Gate,77.189,28.548,77.2,28.542,
764 - Cluster,I.I.T. Gate,Hauz Khas Terminal,77.2,28.542,77.2021504,28.5431394,
764 - Cluster,Hauz Khas Terminal,Panchsheel Club,77.2021504,28.5431394,77.205,28.543,
764 - Cluster,Panchsheel Club,Sadhna Enclave,77.205,28.543,77.216,28.543,
764 - Cluster,Sadhna Enclave,North Point (Nursing Home),77.216,28.543,77.218,28.542,
764 - Cluster,North Point (Nursing Home),Swami Nagar,77.218,28.542,77.224,28.542,
764 - Cluster,Swami Nagar,Chirag Dilli,77.224,28.542,77.23,28.542,
764 - Cluster,Chirag Dilli,Masjid Moth,77.23,28.542,77.236,28.54,
764 - Cluster,Masjid Moth,Savitri Cinema,77.236,28.54,77.237,28.541,
764 - Cluster,Savitri Cinema,O.S. Communication,77.237,28.541,77.235,28.54,
764 - Cluster,O.S. Communication,Pumposh Enclave,77.235,28.54,77.243,28.543,
764 - Cluster,Pumposh Enclave,Nehru Place Terminal,77.243,28.543,77.255,28.548,
764,Najaf Garh,Nangli Sakrawati,76.99,28.612,77.003,28.614,19
764,Nangli Sakrawati,Kakrola Bridge,77.003,28.614,77.025,28.619,
764,Kakrola Bridge,Netaji Subhash Institute Of Technology,77.025,28.619,77.035,28.607,
764,Netaji Subhash Institute Of Technology,DPS Matiala,77.035,28.607,77.0466095,28.6048105,
764,DPS Matiala,Dwarka Sector 2-6 X-ing,77.0466095,28.6048105,77.0643999863,28.5976205167,
764,Dwarka Sector 2-6 X-ing,Palam Village / Mangla Puri,77.0643999863,28.5976205167,77.086,28.589,
764,Palam Village / Mangla Puri,Mangla Puri,77.086,28.589,77.083,28.587,
764,Mangla Puri,Palam Colony,77.083,28.587,77.123,28.564,
764,Palam Colony,Prahladpur,77.123,28.564,77.294,28.5,
764,Prahladpur,Palam Airport,77.294,28.5,77.122,28.565,
764,Palam Airport,APS Colony,77.122,28.565,77.141397,28.5749009079,
764,APS Colony,S.M. Temple,77.141397,28.5749009079,77.162,28.571,
764,S.M. Temple,I.I.T. Hostel,77.162,28.571,77.184,28.551,
764,I.I.T. Hostel,I.I.T. Gate,77.184,28.551,77.2,28.542,
764,I.I.T. Gate,Panchsheel Club,77.2,28.542,77.205,28.543,
764,Panchsheel Club,Swami Nagar,77.205,28.543,77.224,28.542,
764,Swami Nagar,O.S. Communication,77.224,28.542,77.235,28.54,
764,O.S. Communication,Nehru Place Terminal,77.235,28.54,77.255,28.548,
764Ext - Cluster,Sai Baba Mandir (Nazafgarh),Nangli Sakrawati,76.999,28.613,77.003,28.614,65
764Ext - Cluster,Nangli Sakrawati,Nangli Sakrawati Crossing,77.003,28.614,77.007,28.616,
764Ext - Cluster,Nangli Sakrawati Crossing,Arjun Park,77.007,28.616,77.012,28.618,
764Ext - Cluster,Arjun Park,Nangli Dairy,77.012,28.618,77.017,28.62,
764Ext - Cluster,Nangli Dairy,Kakrola Bridge,77.017,28.62,77.025,28.619,
764Ext - Cluster,Kakrola Bridge,Kakrola More,77.025,28.619,77.029,28.619,
764Ext - Cluster,Kakrola More,Kakrola Xing,77.029,28.619,77.031,28.619,
764Ext - Cluster,Kakrola Xing,Suraj Vihar,77.031,28.619,77.033,28.613,
764Ext - Cluster,Suraj Vihar,Netaji Subhash Institute Of Technology,77.033,28.613,77.035,28.607,
764Ext - Cluster,Netaji Subhash Institute Of Technology,Dwarka Sec 13,77.035,28.607,77.036,28.605,
764Ext - Cluster,Dwarka Sec 13,MRV School Sec 13 Dwarka,77.036,28.605,77.039,28.604,
764Ext - Cluster,MRV School Sec 13 Dwarka,Dwarka Sec 13-3 Xing,77.039,28.604,77.041,28.602,
764Ext - Cluster,Dwarka Sec 13-3 Xing,Dwarka Sec 3/4,77.041,28.602,77.042,28.602,
764Ext - Cluster,Dwarka Sec 3/4,DPS Matiala,77.042,28.602,77.0466095,28.6048105,
764Ext - Cluster,DPS Matiala,Matiyala Xing,77.0466095,28.6048105,77.052,28.605,
764Ext - Cluster,Matiyala Xing,Raja Puri,77.052,28.605,77.054,28.604,
764Ext - Cluster,Raja Puri,Madhu Vihar,77.054,28.604,77.061,28.6,
764Ext - Cluster,Madhu Vihar,Dwarka Sector 2-6 X-ing,77.061,28.6,77.0643999863,28.5976205167,
764Ext - Cluster,Dwarka Sector 2-6 X-ing,J M International School,77.0643999863,28.5976205167,77.069,28.595,
764Ext - Cluster,J M International School,Dwarka Crossing/ Dwarka Sec 1,77.069,28.595,77.073,28.594,
764Ext - Cluster,Dwarka Crossing/ Dwarka Sec 1,Health Centre,77.073,28.594,77.081,28.592,
764Ext - Cluster,Health Centre,Palam Village / Mangla Puri,77.081,28.592,77.086,28.589,
764Ext - Cluster,Palam Village / Mangla Puri,Dwarka Sec 1 Road No. 201,77.086,28.589,77.08,28.592,
764Ext - Cluster,Dwarka Sec 1 Road No. 201,Palam Colony,77.08,28.592,77.123,28.564,
764Ext - Cluster,Palam Colony,Prahladpur,77.123,28.564,77.294,28.5,
764Ext - Cluster,Prahladpur,Indian Oil Station,77.294,28.5,77.108,28.577,
764Ext - Cluster,Indian Oil Station,IOL,77.108,28.577,77.116,28.575,
764Ext - Cluster,IOL,Radisson Hotel,77.116,28.575,77.119,28.543,
764Ext - Cluster,Radisson Hotel,NHW 8,77.119,28.543,77.132,28.569,
764Ext - Cluster,NHW 8,APS Colony,77.132,28.569,77.141397,28.5749009079,
764Ext - Cluster,APS Colony,Arjun Path,77.141397,28.5749009079,77.147,28.575,
764Ext - Cluster,Arjun Path,Subroto Park (Arjun Path),77.147,28.575,77.151,28.574,
764Ext - Cluster,Subroto Park (Arjun Path),Vasant Village,77.151,28.574,77.16,28.574,
764Ext - Cluster,Vasant Village,S.M. Temple,77.16,28.574,77.162,28.571,
764Ext - Cluster,S.M. Temple,R K Puram Sec-5,77.162,28.571,77.167,28.563,
764Ext - Cluster,R K Puram Sec-5,R K Puram Sec-5,77.167,28.563,77.169,28.561,
764Ext - Cluster,R K Puram Sec-5,Vasant Vihar Depot,77.169,28.561,77.17,28.559,
764Ext - Cluster,Vasant Vihar Depot,Munirka Family Planning,77.17,28.559,77.173,28.557,
764Ext - Cluster,Munirka Family Planning,Munirka DDA Flat,77.173,28.557,77.178,28.554,
764Ext - Cluster,Munirka DDA Flat,ISTM,77.178,28.554,77.181,28.552,
764Ext - Cluster,ISTM,I.I.T. Hostel,77.181,28.552,77.184,28.551,
764Ext - Cluster,I.I.T. Hostel,Jia Sarai,77.184,28.551,77.189,28.548,
764Ext - Cluster,Jia Sarai,I.I.T. Gate,77.189,28.548,77.2,28.542,
764Ext - Cluster,I.I.T. Gate,Hauz Khas Terminal,77.2,28.542,77.2021504,28.5431394,
764Ext - Cluster,Hauz Khas Terminal,Panchsheel Club,77.2021504,28.5431394,77.205,28.543,
764Ext - Cluster,Panchsheel Club,Sadhna Enclave,77.205,28.543,77.216,28.543,
764Ext - Cluster,Sadhna Enclave,North Point (Nursing Home),77.216,28.543,77.218,28.542,
764Ext - Cluster,North Point (Nursing Home),Swami Nagar,77.218,28.542,77.224,28.542,
764Ext - Cluster,Swami Nagar,Chirag Dilli,77.224,28.542,77.23,28.542,
764Ext - Cluster,Chirag Dilli,Masjid Moth,77.23,28.542,77.236,28.54,
764Ext - Cluster,Masjid Moth,Savitri Cinema,77.236,28.54,77.237,28.541,
764Ext - Cluster,Savitri Cinema,O.S. Communication,77.237,28.541,77.235,28.54,
764Ext - Cluster,O.S. Communication,Pumposh Enclave,77.235,28.54,77.243,28.543,
764Ext - Cluster,Pumposh Enclave,Nehru Place Terminal,77.243,28.543,77.255,28.548,
764Ext - Cluster,Nehru Place Terminal,Kalkaji Mandir (MaaAnandmayeeMarg),77.255,28.548,77.263,28.547,
764Ext - Cluster,Kalkaji Mandir (MaaAnandmayeeMarg),Govind Puri Metro Station,77.263,28.547,77.264,28.545,
764Ext - Cluster,Govind Puri Metro Station,Kalkaji Depot,77.264,28.545,77.265,28.538,
764Ext - Cluster,Kalkaji Depot,C. Lal Chowk,77.265,28.538,77.268394,28.534198,
764Ext - Cluster,C. Lal Chowk,Crown Plaza,77.268394,28.534198,77.2709331655,28.5294953443,
764Ext - Cluster,Crown Plaza,Bank,77.2709331655,28.5294953443,77.273,28.525,
764Ext - Cluster,Bank,Okhla Ph-I,77.273,28.525,77.278,28.518,
764Ext - Cluster,Okhla Ph-I,ESI Hospital Okhla,77.278,28.518,77.2814289,28.5141318,
764Ext - Cluster,ESI Hospital Okhla,Central Work Shop II Tehkhand,77.2814289,28.5141318,77.283734,28.516563,
764Ext - Cluster,Central Work Shop II Tehkhand,Okhla Depot IV CWS II,77.283734,28.516563,77.284,28.518,
764LnkSTL - Cluster,Kair Depot,Mitraon,76.93,28.618,76.944,28.608,37
764LnkSTL - Cluster,Mitraon,Indra Service Station,76.944,28.608,76.96,28.608,
764LnkSTL - Cluster,Indra Service Station,Nanak Piyau,76.96,28.608,76.967,28.609,
764LnkSTL - Cluster,Nanak Piyau,Prem Nursary,76.967,28.609,76.971,28.61,
764LnkSTL - Cluster,Prem Nursary,Khera More / Ghuman Hera Crossing,76.971,28.61,76.975,28.611,
764LnkSTL - Cluster,Khera More / Ghuman Hera Crossing,Nazafgarh Dhansa More,76.975,28.611,76.978,28.612,
764LnkSTL - Cluster,Nazafgarh Dhansa More,Najaf Garh Terminal,76.978,28.612,76.98,28.613,
764LnkSTL - Cluster,Najaf Garh Terminal,Dichau Chowk,76.98,28.613,76.983,28.617,
764LnkSTL - Cluster,Dichau Chowk,Udaseen Ashram,76.983,28.617,76.988,28.621,
764LnkSTL - Cluster,Udaseen Ashram,Nirmal Vihar,76.988,28.621,76.992,28.625,
764LnkSTL - Cluster,Nirmal Vihar,Dichaon Kalan Depot,76.992,28.625,76.997908,28.629439,
764LnkSTL - Cluster,Dichaon Kalan Depot,Jai Vihar,76.997908,28.629439,77,28.631,
764LnkSTL - Cluster,Jai Vihar,AirForce Station (BaniCamp),77,28.631,77.002,28.634,
764LnkSTL - Cluster,AirForce Station (BaniCamp),Baprola School,77.002,28.634,77.007,28.638,
764LnkSTL - Cluster,Baprola School,Baprola Village,77.007,28.638,77.011,28.64,
764LnkSTL - Cluster,Baprola Village,BakkarWala Crossing,77.011,28.64,77.016,28.643,
764LnkSTL - Cluster,BakkarWala Crossing,Rajeev Ratan Aawas/Baprola Phase 1,77.016,28.643,77.021,28.64,
764LnkSTL - Cluster,Rajeev Ratan Aawas/Baprola Phase 1,Sainik Enclave/Vikas Nagar Nala Road,77.021,28.64,77.025,28.635,
764LnkSTL - Cluster,Sainik Enclave/Vikas Nagar Nala Road,Kakrola Bridge,77.025,28.635,77.025,28.619,
764LnkSTL - Cluster,Kakrola Bridge,Kakrola More,77.025,28.619,77.029,28.619,
764LnkSTL - Cluster,Kakrola More,Kakrola Xing,77.029,28.619,77.031,28.619,
764LnkSTL - Cluster,Kakrola Xing,Suraj Vihar,77.031,28.619,77.033,28.613,
764LnkSTL - Cluster,Suraj Vihar,Netaji Subhash Institute Of Technology,77.033,28.613,77.035,28.607,
764LnkSTL - Cluster,Netaji Subhash Institute Of Technology,Dwarka Sec 13,77.035,28.607,77.036,28.605,
764LnkSTL - Cluster,Dwarka Sec 13,MRV School Sec 13 Dwarka,77.036,28.605,77.039,28.604,
764LnkSTL - Cluster,MRV School Sec 13 Dwarka,Dwarka Sec 13-3 Xing,77.039,28.604,77.041,28.602,
764LnkSTL - Cluster,Dwarka Sec 13-3 Xing,Dwarka Sec 3/4,77.041,28.602,77.042,28.602,
764LnkSTL - Cluster,Dwarka Sec 3/4,DPS Matiala,77.042,28.602,77.0466095,28.6048105,
764LnkSTL - Cluster,DPS Matiala,Matiyala Xing,77.0466095,28.6048105,77.052,28.605,
764LnkSTL - Cluster,Matiyala Xing,Raja Puri,77.052,28.605,77.054,28.604,
764LnkSTL - Cluster,Raja Puri,Madhu Vihar,77.054,28.604,77.061,28.6,
764LnkSTL - Cluster,Madhu Vihar,Dwarka Sector 2-6 X-ing,77.061,28.6,77.0643999863,28.5976205167,
764LnkSTL - Cluster,Dwarka Sector 2-6 X-ing,J M International School,77.0643999863,28.5976205167,77.069,28.595,
764LnkSTL - Cluster,J M International School,Dwarka Crossing/ Dwarka Sec 1,77.069,28.595,77.073,28.594,
764LnkSTL - Cluster,Dwarka Crossing/ Dwarka Sec 1,Health Centre,77.073,28.594,77.081,28.592,
764LnkSTL - Cluster,Health Centre,Mangla Puri Terminal,77.081,28.592,77.086,28.59,
765,Bakkarwala JJ Colony,Baprola,77.014639627,28.6639360681,77.011927454,28.6410450588,19
765,Baprola,Dichaon Kalan Depot,77.011927454,28.6410450588,76.997908,28.629439,
765,Dichaon Kalan Depot,Najaf Garh,76.997908,28.629439,76.99,28.612,
765,Najaf Garh,Nangli Sakrawati,76.99,28.612,77.003,28.614,
765,Nangli Sakrawati,Kakrola Bridge,77.003,28.614,77.025,28.619,
765,Kakrola Bridge,Netaji Subhash Institute Of Technology,77.025,28.619,77.035,28.607,
765,Netaji Subhash Institute Of Technology,DPS Matiala,77.035,28.607,77.0466095,28.6048105,
765,DPS Matiala,Dwarka Sector 2-6 X-ing,77.0466095,28.6048105,77.0643999863,28.5976205167,
765,Dwarka Sector 2-6 X-ing,Palam Village / Mangla Puri,77.0643999863,28.5976205167,77.086,28.589,
765,Palam Village / Mangla Puri,Mangla Puri,77.086,28.589,77.083,28.587,
765,Mangla Puri,Palam Colony,77.083,28.587,77.123,28.564,
765,Palam Colony,Prahladpur,77.123,28.564,77.294,28.5,
765,Prahladpur,Palam Airport,77.294,28.5,77.122,28.565,
765,Palam Airport,APS Colony,77.122,28.565,77.141397,28.5749009079,
765,APS Colony,Vasant Village,77.141397,28.5749009079,77.16,28.574,
765,Vasant Village,S.M. Temple,77.16,28.574,77.162,28.571,
765,S.M. Temple,I.I.T. Hostel,77.162,28.571,77.184,28.551,
765,I.I.T. Hostel,Hauz Khas Terminal,77.184,28.551,77.2021504,28.5431394,
770,Ambedkar Stadium,Mandi House,77.2437837794,28.6398650202,77.234,28.625,13
770,Mandi House,Krishi Bhawan,77.234,28.625,77.212,28.614,
770,Krishi Bhawan,Kendriya Terminal,77.212,28.614,77.203,28.617,
770,Kendriya Terminal,Talkatora Garden,77.203,28.617,77.194,28.621,
770,Talkatora Garden,Bharat Sadhu Samaj,77.194,28.621,77.1839091,28.6038005,
